"","WaterYear","Month","ResID","ResName","ResNameAbbrev","FieldID","FieldName","FieldUnits","MonthlyValue"
"2985",1984,9,919,"Lake Powell","Powell",29,"Inflow","cfs",372323.43267
"2986",1984,9,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.7384927583
"2987",1984,9,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",333745.0005
"2988",1984,9,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.66197355507
"2989",1984,9,919,"Lake Powell","Powell",42,"Total Release","cfs",714500
"2990",1984,9,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",1.4171900829
"2991",1984,9,921,"Lake Mead","Mead",42,"Total Release","cfs",817600
"2992",1984,9,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.6216859508
"2993",1984,10,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.06012576772
"2994",1984,10,919,"Lake Powell","Powell",29,"Inflow","cfs",426121.6078
"2995",1984,10,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.8451998835
"2996",1984,10,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",361169.37533
"2997",1984,10,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.7163690094
"2998",1984,10,919,"Lake Powell","Powell",42,"Total Release","cfs",794600
"2999",1984,10,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",1.5760661158
"3000",1984,10,921,"Lake Mead","Mead",42,"Total Release","cfs",1061600
"3001",1984,10,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",2.1056528926
"3002",1984,11,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.05592440893
"3003",1984,11,919,"Lake Powell","Powell",29,"Inflow","cfs",370373.97304
"3004",1984,11,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.7346260619
"3005",1984,11,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",300246.0004
"3006",1984,11,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.5955292574
"3007",1984,11,919,"Lake Powell","Powell",42,"Total Release","cfs",713800
"3008",1984,11,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",1.4158016532
"3009",1984,11,921,"Lake Mead","Mead",42,"Total Release","cfs",882200
"3010",1984,11,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.7498181819
"3011",1984,12,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.0436601153
"3012",1984,12,919,"Lake Powell","Powell",29,"Inflow","cfs",371164.57516
"3013",1984,12,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.7361941981
"3014",1984,12,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",272864.83006
"3015",1984,12,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.5412194977
"3016",1984,12,919,"Lake Powell","Powell",42,"Total Release","cfs",726600
"3017",1984,12,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",1.4411900829
"3018",1984,12,921,"Lake Mead","Mead",42,"Total Release","cfs",853200
"3019",1984,12,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.692297521
"3020",1985,1,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.013757515822
"3021",1985,1,919,"Lake Powell","Powell",29,"Inflow","cfs",443545.58118
"3022",1985,1,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.8797598297
"3023",1985,1,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",272072.05656
"3024",1985,1,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.53964705463
"3025",1985,1,919,"Lake Powell","Powell",42,"Total Release","cfs",779100
"3026",1985,1,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",1.5453223146
"3027",1985,1,921,"Lake Mead","Mead",42,"Total Release","cfs",892300
"3028",1985,1,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.7698512398
"3029",1985,2,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.01460581721
"3030",1985,2,919,"Lake Powell","Powell",29,"Inflow","cfs",411767.51635
"3031",1985,2,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.8167289577
"3032",1985,2,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",229751.03351
"3033",1985,2,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.45570452926
"3034",1985,2,919,"Lake Powell","Powell",42,"Total Release","cfs",748800
"3035",1985,2,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",1.4852231412
"3036",1985,2,921,"Lake Mead","Mead",42,"Total Release","cfs",797700
"3037",1985,2,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.5822148762
"3038",1985,3,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.02433367686
"3039",1985,3,919,"Lake Powell","Powell",29,"Inflow","cfs",667038.7789
"3040",1985,3,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",1.3230521231
"3041",1985,3,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",575408.30437
"3042",1985,3,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",1.1413057283
"3043",1985,3,919,"Lake Powell","Powell",42,"Total Release","cfs",627600
"3044",1985,3,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",1.2448264465
"3045",1985,3,921,"Lake Mead","Mead",42,"Total Release","cfs",706900
"3046",1985,3,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.4021157025
"3047",1985,4,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.03937475468
"3048",1985,4,919,"Lake Powell","Powell",29,"Inflow","cfs",1283028.439
"3049",1985,4,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",2.5448497965
"3050",1985,4,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",1365082.441
"3051",1985,4,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",2.7076015358
"3052",1985,4,919,"Lake Powell","Powell",42,"Total Release","cfs",617400
"3053",1985,4,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",1.2245950416
"3054",1985,4,921,"Lake Mead","Mead",42,"Total Release","cfs",670700
"3055",1985,4,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.3303140498
"3056",1985,5,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.05041926822
"3057",1985,5,919,"Lake Powell","Powell",29,"Inflow","cfs",2009429.9647
"3058",1985,5,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",3.9856462105
"3059",1985,5,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",2201573.9979
"3060",1985,5,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",4.366758344
"3061",1985,5,919,"Lake Powell","Powell",42,"Total Release","cfs",1066800
"3062",1985,5,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",2.1159669426
"3063",1985,5,921,"Lake Mead","Mead",42,"Total Release","cfs",724000
"3064",1985,5,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.4360330578
"3065",1985,6,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.08020961306
"3066",1985,6,919,"Lake Powell","Powell",29,"Inflow","cfs",1639369.0633
"3067",1985,6,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",3.2516411193
"3068",1985,6,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",1915611.5816
"3069",1985,6,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",3.7995601618
"3070",1985,6,919,"Lake Powell","Powell",42,"Total Release","cfs",1206400
"3071",1985,6,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",2.3928595045
"3072",1985,6,921,"Lake Mead","Mead",42,"Total Release","cfs",839500
"3073",1985,6,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.665123967
"3074",1985,7,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.09553652432
"3075",1985,7,919,"Lake Powell","Powell",29,"Inflow","cfs",671058.681
"3076",1985,7,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",1.3310254829
"3077",1985,7,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",671283.9095
"3078",1985,7,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",1.3314722171
"3079",1985,7,919,"Lake Powell","Powell",42,"Total Release","cfs",883000
"3080",1985,7,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",1.7514049587
"3081",1985,7,921,"Lake Mead","Mead",42,"Total Release","cfs",874700
"3082",1985,7,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.734942149
"3083",1985,8,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.09265709532
"3084",1985,8,919,"Lake Powell","Powell",29,"Inflow","cfs",327720.36918
"3085",1985,8,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.65002387224
"3086",1985,8,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",279177.70021
"3087",1985,8,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.55374089337
"3088",1985,8,919,"Lake Powell","Powell",42,"Total Release","cfs",823600
"3089",1985,8,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",1.633586777
"3090",1985,8,921,"Lake Mead","Mead",42,"Total Release","cfs",849100
"3091",1985,8,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.6841652893
"3092",1985,9,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.08215731302
"3093",1985,9,919,"Lake Powell","Powell",29,"Inflow","cfs",323439.22883
"3094",1985,9,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.64153235454
"3095",1985,9,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",255509.199738
"3096",1985,9,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.50679510702
"3097",1985,9,919,"Lake Powell","Powell",42,"Total Release","cfs",702100
"3098",1985,9,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",1.3925950414
"3099",1985,9,921,"Lake Mead","Mead",42,"Total Release","cfs",645800
"3100",1985,9,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.28092562
"3101",1985,10,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.05938916946
"3102",1985,10,919,"Lake Powell","Powell",29,"Inflow","cfs",479980.33983
"3103",1985,10,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.9520271194
"3104",1985,10,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",444635.2211
"3105",1985,10,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.8819210997
"3106",1985,10,919,"Lake Powell","Powell",42,"Total Release","cfs",673610
"3107",1985,10,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",1.336085951
"3108",1985,10,921,"Lake Mead","Mead",42,"Total Release","cfs",800400
"3109",1985,10,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.5875702481
"3110",1985,11,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.05573661193
"3111",1985,11,919,"Lake Powell","Powell",29,"Inflow","cfs",427738.84202
"3112",1985,11,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.8484076205
"3113",1985,11,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",348727.48085
"3114",1985,11,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.69169087078
"3115",1985,11,919,"Lake Powell","Powell",42,"Total Release","cfs",743000
"3116",1985,11,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",1.4737190085
"3117",1985,11,921,"Lake Mead","Mead",42,"Total Release","cfs",778200
"3118",1985,11,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.5435371902
"3119",1985,12,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.04353834278
"3120",1985,12,919,"Lake Powell","Powell",29,"Inflow","cfs",412281.13132
"3121",1985,12,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.8177476984
"3122",1985,12,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",272440.809
"3123",1985,12,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.54037846446
"3124",1985,12,919,"Lake Powell","Powell",42,"Total Release","cfs",755200
"3125",1985,12,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",1.4979173562
"3126",1985,12,921,"Lake Mead","Mead",42,"Total Release","cfs",815600
"3127",1985,12,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.6177190088
"3128",1986,1,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.014135758383
"3129",1986,1,919,"Lake Powell","Powell",29,"Inflow","cfs",378721.17837
"3130",1986,1,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.7511825021
"3131",1986,1,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",214342.51296
"3132",1986,1,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.42514217462
"3133",1986,1,919,"Lake Powell","Powell",42,"Total Release","cfs",502710
"3134",1986,1,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",0.9971107438
"3135",1986,1,921,"Lake Mead","Mead",42,"Total Release","cfs",816000
"3136",1986,1,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.6185123969
"3137",1986,2,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.015185833538
"3138",1986,2,919,"Lake Powell","Powell",29,"Inflow","cfs",423898.3412
"3139",1986,2,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.8407900979
"3140",1986,2,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",312391.83207
"3141",1986,2,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",0.61962016308
"3142",1986,2,919,"Lake Powell","Powell",42,"Total Release","cfs",580300
"3143",1986,2,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",1.1510082644
"3144",1986,2,921,"Lake Mead","Mead",42,"Total Release","cfs",526600
"3145",1986,2,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.0444958679
"3146",1986,3,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.025410431802
"3147",1986,3,919,"Lake Powell","Powell",29,"Inflow","cfs",550071.89303
"3148",1986,3,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",1.09105168785
"3149",1986,3,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",505637.03203
"3150",1986,3,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",1.002916427
"3151",1986,3,919,"Lake Powell","Powell",42,"Total Release","cfs",769000
"3152",1986,3,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",1.5252892564
"3153",1986,3,921,"Lake Mead","Mead",42,"Total Release","cfs",813900
"3154",1986,3,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.6143471075
"3155",1986,4,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.03984294086
"3156",1986,4,919,"Lake Powell","Powell",29,"Inflow","cfs",1004094.2828
"3157",1986,4,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",1.9915919655
"3158",1986,4,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",1064270.0285
"3159",1986,4,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",2.1109488168
"3160",1986,4,919,"Lake Powell","Powell",42,"Total Release","cfs",873800
"3161",1986,4,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",1.7331570251
"3162",1986,4,921,"Lake Mead","Mead",42,"Total Release","cfs",709600
"3163",1986,4,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.4074710748
"3164",1986,5,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.04812511479
"3165",1986,5,919,"Lake Powell","Powell",29,"Inflow","cfs",1658761.3792
"3166",1986,5,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",3.290105213
"3167",1986,5,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",1795804.5555
"3168",1986,5,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",3.5619263878
"3169",1986,5,919,"Lake Powell","Powell",42,"Total Release","cfs",1389800
"3170",1986,5,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",2.7566281015
"3171",1986,5,921,"Lake Mead","Mead",42,"Total Release","cfs",1033200
"3172",1986,5,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",2.0493223141
"3173",1986,6,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.07652152671
"3174",1986,6,919,"Lake Powell","Powell",29,"Inflow","cfs",1915940.5531
"3175",1986,6,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",3.8002126677
"3176",1986,6,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",2490417.8398
"3177",1986,6,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",4.939671749
"3178",1986,6,919,"Lake Powell","Powell",42,"Total Release","cfs",1051300
"3179",1986,6,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",2.0852231403
"3180",1986,6,921,"Lake Mead","Mead",42,"Total Release","cfs",872300
"3181",1986,6,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.7301818183
"3182",1986,7,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.09539311405
"3183",1986,7,919,"Lake Powell","Powell",29,"Inflow","cfs",1126787.8787
"3184",1986,7,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",2.2349511632
"3185",1986,7,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",1193466.0132
"3186",1986,7,919,"Lake Powell","Powell",34,"Unregulated Inflow Volume","million acre-feet",2.3672053158
"3187",1986,7,919,"Lake Powell","Powell",42,"Total Release","cfs",670700
"3188",1986,7,919,"Lake Powell","Powell",43,"Release volume","million acre-feet",1.3303140495
"3189",1986,7,921,"Lake Mead","Mead",42,"Total Release","cfs",821800
"3190",1986,7,921,"Lake Mead","Mead",43,"Release volume","million acre-feet",1.6300165289
"3191",1986,8,919,"Lake Powell","Powell",25,"Evaporation","million acre-feet",0.09438039754
"3192",1986,8,919,"Lake Powell","Powell",29,"Inflow","cfs",400048.35045
"3193",1986,8,919,"Lake Powell","Powell",30,"Inflow Volume","million acre-feet",0.7934843313
"3194",1986,8,919,"Lake Powell","Powell",33,"Unregulated Inflow","cfs",373482.63363
